0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
326,15
327,16
328,17
329,18
330,19
331,20
332,21
333,22
334,23
335,24
336,25
337,26
338,27
339,28
340,29
341,30
342,31
343,32
344,33
345,34
346,35
347,36
348,37
349,38
350,39
351,40
352,41
353,42
354,43
355,44
356,45
357,46
358,47
359,48
360,49
361,50
362,51
363,52
364,53
365,54
366,55
367,56
368,57
369,58
370,59
371,60
372,61
373,62
374,63
375,64
376,65
377,66
378,67
379,68
380,69
381,70
382,71
383,72
384,73
385,74
386,75
387,76
388,77
389,78
390,79
391,80
392,81
393,82
394,83
395,84
396,85
397,86
398,87
399,88
400,89
401,90
402,91
403,92
404,93
405,94
406,95
407,96
408,97
409,98
410,99
411,100
412,101
413,102
414,103
415,104
416,105
417,106
418,107
419,108
420,109
421,110
422,111
423,112
424,113
425,114
426,115
427,116
428,117
429,118
430,119
431,120
432,121
433,122
434,123
435,124
436,125
437,126
438,127
439,128
440,129
441,130
442,131
443,132
444,133
445,134
446,135
447,136
448,137
449,138
450,139
451,140
452,141
453,142
454,143
455,144
456,145
457,146
458,147
459,148
460,149
